device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price,used_price_inr,new_price_inr,age_months,brand_encoded
xiaomi,Android,10.34,no,no,8.0,1.3,16.0,4.0,2000.0,158.0,2013,793,3.994524227,4.602867537,4887.000000293759,8979.300000669713,26.433333333333334,31
xiaomi,Android,10.24,no,no,8.0,2.0,16.0,4.0,2000.0,145.0,2013,565,4.463145686,5.518536646,7808.400000322691,22434.29999226018,18.833333333333332,31
xolo,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2400.0,126.0,2015,576,4.165889729,4.930437019,5800.499997765667,12459.6000029013,19.2,32
xolo,Android,12.83,yes,no,8.0,5.0,16.0,4.0,3200.0,126.0,2015,800,4.282068168,5.189227684,6515.099998012571,16139.700000640209,26.666666666666668,32
xolo,Android,12.7,no,no,8.0,2.0,32.0,4.0,2100.0,126.0,2015,878,3.879706404,4.081090447,4356.900000210862,5328.900002431659,29.266666666666666,32
xolo,Android,10.29,no,no,5.0,0.3,32.0,4.0,1800.0,126.0,2015,1036,3.823847315,4.396052806,4120.2000019594825,7301.699997028401,34.53333333333333,32
xolo,Android,12.7,no,no,5.0,0.3,16.0,4.0,2500.0,126.0,2015,679,3.837083919,4.347176357,4175.100000986775,6953.399998344153,22.633333333333333,32
xolo,Windows,12.7,no,no,8.0,2.0,32.0,4.0,2200.0,126.0,2015,838,3.707210411,4.791732737,3666.6000007382345,10845.899999573754,27.933333333333334,32
xolo,Android,12.7,no,no,8.0,5.0,32.0,4.0,2500.0,126.0,2015,1045,4.1846422,4.785406236,5910.2999988009105,10777.499996863484,34.833333333333336,32
xolo,Android,12.83,no,no,13.0,2.0,32.0,4.0,2600.0,120.0,2014,1008,3.91621421,4.863989714,4518.899999789356,11658.600002859024,33.6,32
xolo,Android,12.7,no,no,8.0,2.0,32.0,4.0,2100.0,120.0,2014,782,3.993602992,4.697658205,4882.499997946573,9872.099995821702,26.066666666666666,32
xolo,Android,12.7,no,no,8.0,5.0,32.0,4.0,2500.0,120.0,2014,956,3.977810746,4.791400759,4806.000000162687,10842.299996977586,31.866666666666667,32
xolo,Android,12.7,no,no,13.0,2.0,32.0,4.0,2100.0,120.0,2014,982,4.090838423,5.009968405,5381.100000576784,13490.999998535532,32.733333333333334,32
xolo,Android,10.29,no,no,5.0,0.3,32.0,4.0,1700.0,120.0,2014,882,3.566429294,4.411342689,3185.099998861735,7414.199999941168,29.4,32
xolo,Android,12.67,no,no,8.0,2.0,32.0,4.0,2500.0,120.0,2014,992,4.059062748,4.789157022,5212.79999959621,10817.999998906227,33.06666666666667,32
xolo,Android,12.7,no,no,13.0,5.0,16.0,4.0,2100.0,120.0,2014,562,4.204692619,5.244547323,6029.999997642476,17057.699994230934,18.733333333333334,32
xolo,Android,12.7,no,no,13.0,5.0,32.0,4.0,2300.0,120.0,2014,670,4.636281181,5.596457067,9284.399999877967,24252.300002457923,22.333333333333332,32
xolo,Android,12.7,no,no,8.0,2.0,16.0,4.0,1920.0,120.0,2014,741,3.984157603,5.134503481,4836.599999093886,15280.199995265866,24.7,32
xolo,Windows,10.34,no,no,8.0,2.0,32.0,4.0,1800.0,100.0,2014,669,3.605497845,4.800654729,3311.9999994207797,10943.099996625944,22.3,32
xolo,Android,10.16,no,no,3.15,0.3,16.0,4.0,1400.0,120.0,2014,573,3.521052343,4.103304304,3043.7999985680926,5448.60000221446,19.1,32
xolo,Android,12.7,no,no,8.0,2.0,32.0,4.0,2250.0,120.0,2014,1059,3.927108643,5.083761832,4568.400000702679,14524.199993894606,35.3,32
xolo,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,120.0,2014,603,3.583518938,4.592490133,3239.9999985222044,8886.600001504352,20.1,32
xolo,Android,15.24,no,no,8.0,2.0,16.0,4.0,3000.0,120.0,2014,865,4.225519013,5.132911922,6156.900001398194,15255.899998010707,28.833333333333332,32
xolo,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,120.0,2014,939,3.464797963,4.382901252,2877.299999793554,7206.2999993907615,31.3,32
xolo,Android,12.7,no,no,8.0,2.0,16.0,4.0,2250.0,120.0,2014,575,3.653770277,4.94021283,3475.7999999987196,12582.000002520052,19.166666666666668,32
xolo,Android,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,120.0,2014,672,3.95756982,4.946629964,4709.699998190926,12662.999998476098,22.4,32
xolo,Android,10.29,no,no,8.0,0.3,16.0,4.0,1800.0,120.0,2014,819,4.087487775,4.796203683,5363.100001293108,10894.499995815775,27.3,32
xolo,Android,12.88,no,no,13.0,5.0,16.0,4.0,4000.0,148.85,2013,949,4.556295018,5.519979822,8570.699998234826,22466.70000942594,31.633333333333333,32
xolo,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,148.85,2013,842,3.867443962,4.576050287,4303.799999870116,8741.699996378846,28.066666666666666,32
xolo,Android,10.24,yes,no,8.0,1.0,32.0,4.0,1810.0,140.0,2013,565,4.224348909,5.242170206,6149.700001274911,17017.200001275683,18.833333333333332,32
xolo,Android,17.78,no,no,5.0,0.3,16.0,4.0,4100.0,320.0,2013,686,4.207673248,5.240688254,6048.000002847979,16992.000004903886,22.866666666666667,32
xolo,Android,10.16,no,no,5.0,0.3,16.0,4.0,1450.0,116.0,2013,551,3.535145354,4.506233438,3086.9999994693626,8152.199998955964,18.366666666666667,32
xolo,Android,10.29,no,no,8.0,1.0,16.0,4.0,2100.0,143.5,2013,659,3.995260604,4.625364893,4890.600000008794,9183.599997487272,21.966666666666665,32
xolo,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,120.0,2013,593,3.34462703,4.79032107,2551.499999556648,10830.600002250538,19.766666666666666,32
xolo,Android,12.83,no,no,13.0,2.0,32.0,4.0,2600.0,180.0,2013,1057,4.20514028,5.086484606,6032.699997768708,14563.799994470217,35.233333333333334,32
xolo,Android,10.34,no,no,8.0,2.0,16.0,4.0,1800.0,138.0,2013,863,3.798406279,4.79032107,4016.700001441278,10830.600002250538,28.766666666666666,32
xolo,Android,10.29,no,no,5.0,0.3,16.0,4.0,1900.0,148.85,2013,771,3.632838063,4.39592954,3403.7999992160658,7300.800001147153,25.7,32
xolo,Android,10.16,no,no,3.15,0.3,16.0,4.0,1500.0,148.85,2013,935,3.80999028,4.386018656,4063.5000005567226,7228.800000409013,31.166666666666668,32
xolo,Android,10.29,no,no,8.0,2.0,16.0,4.0,2400.0,151.3,2013,1042,3.690128674,4.793805105,3604.5000017504594,10868.400001753742,34.733333333333334,32
xolo,Android,17.78,no,no,2.0,0.65,32.0,4.0,4000.0,338.0,2013,1039,4.274998062,4.691989878,6469.200000547563,9816.300000582585,34.63333333333333,32
xolo,Android,20.32,no,no,2.0,0.3,16.0,4.0,4000.0,480.0,2013,1004,4.377893103,4.784905067,7170.299997187271,10772.100001235789,33.46666666666667,32
xolo,Android,12.7,no,no,13.0,5.0,16.0,4.0,2500.0,158.0,2013,1089,4.579442037,5.144641574,8771.399996356708,15435.900000864578,36.3,32
xolo,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,120.0,2013,842,3.357941873,4.795211866,2585.700000022759,10883.700002207386,28.066666666666666,32
xolo,Android,10.34,no,no,8.0,2.0,16.0,4.0,2000.0,167.0,2013,596,4.041295341,5.127766265,5120.999999322566,15177.599994642344,19.866666666666667,32
xolo,Android,10.29,no,no,5.0,0.3,16.0,4.0,2000.0,147.7,2013,1007,3.937105786,4.796451484,4614.300000943121,10897.199998327087,33.56666666666667,32
xolo,Android,10.34,no,no,8.0,1.3,32.0,4.0,1900.0,140.0,2013,852,4.220389669,5.143007682,6125.399999554319,15410.699999986447,28.4,32
xolo,Android,10.24,no,no,5.0,0.3,16.0,4.0,2000.0,150.0,2013,739,3.782597458,4.93964042,3953.700000048678,12574.800000771698,24.633333333333333,32
xolo,Android,7.75,no,no,5.0,0.65,16.0,4.0,1500.0,132.0,2013,1088,3.516607233,4.608464753,3030.29999947581,9029.700000564162,36.266666666666666,32
xolo,Android,12.7,no,no,8.0,1.2,16.0,4.0,2100.0,171.1,2013,974,4.028738805,5.006828056,5057.099999372378,13448.700003317768,32.46666666666667,32
xolo,Android,10.29,no,no,8.0,1.0,16.0,4.0,2100.0,143.5,2013,571,3.779405481,4.869916227,3941.1000007357757,11727.899998160896,19.033333333333335,32
xolo,Android,10.29,no,no,5.0,0.3,16.0,4.0,2400.0,151.3,2013,824,3.543853682,4.606768907,3113.999999801705,9014.39999682884,27.466666666666665,32
others,Android,12.83,yes,no,16.0,8.0,32.0,4.0,9000.0,469.0,2018,621,4.938566268,5.5198997,12561.300006022475,22464.90000459874,20.7,24
others,Android,12.7,no,no,13.1,2.0,16.0,4.0,2000.0,106.0,2013,707,4.041295341,5.246813524,5120.999999322566,17096.400005455103,23.566666666666666,24
others,Android,12.83,yes,no,12.0,13.0,64.0,4.0,3300.0,170.0,2017,857,4.621141955,5.734828843,9144.899995447757,27851.399998286393,28.566666666666666,24
others,Android,12.7,yes,no,8.0,2.1,32.0,4.0,2500.0,145.0,2014,662,4.226103552,5.015224746,6160.500001635871,13562.099994167445,22.066666666666666,24
others,Android,10.34,yes,no,8.0,2.0,32.0,4.0,2000.0,128.0,2016,854,4.064400686,4.373994463,5240.700000791196,7142.400000167007,28.466666666666665,24
others,Android,12.75,yes,no,13.0,5.0,16.0,4.0,3000.0,172.0,2016,1003,4.438761348,5.137855144,7620.3000026352065,15331.499998359912,33.43333333333333,24
others,Android,12.83,yes,no,13.0,5.0,32.0,4.0,4000.0,172.0,2016,977,4.178532513,5.194511198,5874.30000207289,16225.200002880822,32.56666666666667,24
others,Android,15.24,yes,no,13.0,8.0,16.0,4.0,4000.0,153.0,2016,1012,4.222297927,5.188558303,6137.100002868714,16128.900007172562,33.733333333333334,24
others,Android,12.75,yes,no,21.0,8.0,32.0,4.0,3000.0,159.0,2015,573,5.191678256,6.039301877,16179.299999056351,37764.000018045816,19.1,24
others,Android,10.34,yes,no,8.0,2.0,32.0,4.0,2000.0,128.0,2015,1077,3.789177175,4.252914036,3979.7999982914703,6327.899998664369,35.9,24
others,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2230.0,143.0,2015,874,3.875773873,4.514917197,4339.800001071822,8223.299999913415,29.133333333333333,24
others,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2500.0,154.0,2015,559,4.332179662,4.862599215,6849.899998086819,11642.399996869928,18.633333333333333,24
others,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2500.0,155.0,2015,777,4.345232974,4.866610947,6939.900001076591,11689.199997257183,25.9,24
zte,Android,10.19,yes,no,5.0,8.0,32.0,4.0,500.0,165.0,2019,383,4.798596523,6.108825271,10920.600005305749,40482.899984566175,12.766666666666667,33
zte,Android,15.24,yes,no,16.0,8.0,256.0,4.0,3800.0,193.0,2018,705,4.955122584,6.03607934,12770.999997880048,37642.50000500895,23.5,33
zte,Android,15.9,yes,no,14.5,8.0,128.0,4.0,3800.0,181.0,2018,466,4.515464273,6.108914194,8227.800000793175,40486.500005541464,15.533333333333333,33
zte,Android,15.21,yes,no,14.5,8.0,128.0,4.0,3450.0,172.0,2018,589,5.217920429,5.993337791,16609.499992093755,36067.499982339104,19.633333333333333,33
zte,Android,15.77,yes,no,14.5,20.0,128.0,4.0,4000.0,172.0,2018,444,5.01847118,6.478171643,13606.200001850022,58570.19997275518,14.8,33
zte,Android,15.24,yes,no,24.0,8.0,128.0,4.0,3800.0,185.0,2018,492,5.161064773,5.990263827,15691.499998090965,35956.800016847075,16.4,33
zte,Android,12.88,yes,no,14.5,8.0,64.0,4.0,3450.0,153.0,2018,662,4.778198696,5.5627564,10700.100001386158,23448.599993682517,22.066666666666666,33
zte,Android,15.27,yes,no,13.0,8.0,64.0,4.0,4000.0,170.0,2018,404,4.655483,5.297066585,9464.400001309114,17977.500006357124,13.466666666666667,33
zte,Android,15.27,yes,no,14.5,16.0,64.0,4.0,5000.0,190.0,2018,371,4.77119297,5.704981755,10625.400001991808,27032.399993737057,12.366666666666667,33
zte,Android,13.84,yes,no,14.5,5.0,32.0,4.0,3200.0,172.0,2018,465,4.370459998,5.303006356,7117.199997847645,18084.599999382084,15.5,33
zte,Android,12.88,yes,no,14.5,8.0,32.0,4.0,3100.0,140.0,2018,373,4.481419379,5.006225586,7952.400003563341,13440.600005274691,12.433333333333334,33
zte,Android,12.83,yes,no,13.0,8.0,32.0,4.0,4000.0,164.0,2017,796,4.594008121,5.013830185,8900.099997491066,13543.200000097846,26.533333333333335,33
zte,Android,12.75,yes,no,13.0,5.0,32.0,4.0,5000.0,160.0,2017,627,4.654150808,5.238355025,9451.79999801783,16952.39999363685,20.9,33
zte,Android,14.55,yes,no,13.0,5.0,128.0,4.0,3100.0,170.0,2017,840,4.480173696,5.888822555,7942.500001482018,32488.19999557828,28.0,33
zte,Android,12.75,yes,no,13.0,8.0,64.0,4.0,3200.0,155.0,2017,889,4.354912342,5.290537179,7007.399998722486,17860.49999590862,29.633333333333333,33
zte,Android,12.83,yes,no,13.0,16.0,64.0,4.0,3200.0,168.0,2017,641,4.979626107,5.521220889,13087.799997095672,22494.599998703474,21.366666666666667,33
zte,Android,12.7,yes,no,8.0,2.0,32.0,4.0,4000.0,152.0,2016,929,4.083957469,4.37964881,5344.199998206411,7182.900000805076,30.966666666666665,33
zte,Android,12.75,yes,no,13.0,5.0,32.0,4.0,2540.0,136.0,2017,670,4.575123265,5.197723251,8733.600003180825,16277.399994916017,22.333333333333332,33
zte,Android,12.83,yes,no,13.0,16.0,64.0,4.0,5000.0,180.0,2017,665,4.618086411,5.559950595,9116.99999767847,23382.90000835307,22.166666666666668,33
zte,Android,12.83,yes,no,13.0,16.0,64.0,4.0,3630.0,168.0,2017,727,4.871679693,5.703815807,11748.5999975672,27000.899988281843,24.233333333333334,33
zte,Android,12.83,yes,no,13.0,16.0,64.0,4.0,3000.0,164.0,2017,879,4.670208582,4.778619164,9604.799998392986,10704.599997019332,29.3,33
zte,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,164.0,2017,819,4.603969465,5.440554504,8989.199996300289,20751.300000653202,27.3,33
zte,Android,12.83,yes,no,13.0,16.0,64.0,4.0,3200.0,173.0,2017,792,4.768223972,5.707110265,10593.899995504067,27090.00000680295,26.4,33
zte,Android,12.83,yes,no,13.0,8.0,128.0,4.0,3400.0,170.0,2017,685,4.433194921,6.111866373,7577.9999981185265,40606.20000161297,22.833333333333332,33
zte,Android,15.24,yes,no,13.0,5.0,32.0,4.0,3100.0,180.0,2017,894,4.411828126,4.779123493,7417.80000066262,10709.999998805522,29.8,33
zte,Android,12.75,yes,no,13.0,16.0,64.0,4.0,2950.0,155.0,2017,707,4.557973751,5.13066765,8585.099998651134,15221.70000021386,23.566666666666666,33
zte,Android,12.7,yes,no,8.0,8.0,16.0,4.0,2400.0,130.0,2017,595,4.080752609,4.393213824,5327.100001584101,7280.99999953077,19.833333333333332,33
zte,Android,12.83,yes,no,8.0,5.0,16.0,4.0,3000.0,171.0,2017,819,4.396792087,4.874739203,7307.100000918098,11784.599999847444,27.3,33
zte,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2800.0,141.0,2017,812,4.26112938,5.062278527,6380.100000849024,14215.499996473218,27.066666666666666,33
zte,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2500.0,136.0,2017,887,4.339771322,5.005153631,6902.100001540769,13426.200006350358,29.566666666666666,33
zte,Android,12.83,yes,no,13.0,8.0,32.0,4.0,5000.0,189.0,2017,570,4.336767728,4.995927665,6881.399998153948,13302.899997020395,19.0,33
zte,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3100.0,164.0,2017,716,4.585681509,5.246023572,8826.29999643215,17082.90000295701,23.866666666666667,33
zte,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3140.0,185.0,2017,717,4.767289035,5.299017122,10583.999995083452,18012.60000608268,23.9,33
zte,Android,12.75,yes,no,13.0,13.0,32.0,4.0,2730.0,141.0,2017,577,4.365516083,5.522859939,7082.100003208957,22531.500005048096,19.233333333333334,33
zte,Android,15.24,yes,no,13.0,5.0,64.0,4.0,4100.0,196.0,2016,591,4.291417886,5.859218043,6576.300001294698,31540.500001692668,19.7,33
zte,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3140.0,162.0,2016,924,4.377014093,5.301611933,7164.0000010721815,18059.399991016053,30.8,33
zte,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,160.0,2016,633,4.351180755,5.634432397,6981.300003471239,25191.00001205622,21.1,33
zte,Android,12.75,yes,no,23.0,13.0,64.0,4.0,3000.0,158.0,2016,835,4.932024894,5.386740247,12479.400006060696,19664.10000200704,27.833333333333332,33
zte,Android,12.75,yes,no,16.0,8.0,32.0,4.0,2705.0,153.0,2016,1075,4.791234729,5.394581637,10840.499999340027,19818.90000955071,35.833333333333336,33
zte,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,158.8,2016,832,4.240751047,4.707275409,6251.399998025007,9967.500000745122,27.733333333333334,33
zte,Android,15.24,yes,no,13.0,5.0,32.0,4.0,3400.0,174.9,2016,877,4.2698373,4.687579322,6435.899999611885,9773.09999776383,29.233333333333334,33
zte,Android,12.83,yes,no,13.0,13.0,32.0,4.0,5000.0,190.0,2016,793,4.640247713,5.433852999,9321.300003721179,20612.699992976653,26.433333333333334,33
zte,Android,15.24,yes,no,16.0,8.0,64.0,4.0,4000.0,185.0,2016,609,4.773223771,5.304299438,10647.000000166716,18107.999995915125,20.3,33
zte,Android,12.83,yes,no,20.0,8.0,64.0,4.0,3250.0,175.0,2016,903,4.453882072,5.487407631,7736.400001746029,21746.700010060835,30.1,33
zte,Android,12.83,yes,no,16.0,8.0,64.0,4.0,3000.0,162.0,2016,1040,4.768139014,5.633109621,10592.999997179813,25157.69999091417,34.666666666666664,33
zte,Android,10.16,yes,no,5.0,2.0,32.0,4.0,1400.0,110.0,2016,601,3.727619282,4.229749199,3742.1999983913524,6182.999998588396,20.033333333333335,33
zte,Android,15.24,yes,no,13.0,5.0,16.0,4.0,3400.0,160.0,2016,583,4.53774751,5.344246298,8413.200002770827,18845.999991774916,19.433333333333334,33
zte,Android,12.7,yes,no,16.0,8.0,64.0,4.0,2800.0,138.0,2016,649,4.419563238,5.069972813,7475.399998485431,14325.299993671608,21.633333333333333,33
zte,Android,12.7,no,no,8.0,2.0,32.0,4.0,2150.0,160.0,2016,1064,4.095843438,4.494685453,5408.099998129682,8058.600001508411,35.46666666666667,33
zte,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,164.0,2016,800,4.137723286,5.302408984,5639.400002684097,18073.799991843476,26.666666666666668,33
zte,Android,12.7,yes,no,8.0,5.0,16.0,4.0,4000.0,160.0,2016,822,4.005695481,4.852655069,4941.899998562989,11527.200003591191,27.4,33
zte,Android,12.75,yes,no,13.0,5.0,16.0,4.0,2540.0,130.0,2016,918,4.377642036,4.770345584,7168.499997447602,10616.40000056187,30.6,33
zte,Android,12.75,yes,no,13.0,5.0,16.0,4.0,2500.0,160.0,2016,949,4.448165437,5.023485706,7692.299998631336,13674.59999897337,31.633333333333333,33
zte,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2500.0,135.0,2016,917,4.003142599,4.861361591,4929.300001007403,11627.999995947623,30.566666666666666,33
zte,Android,12.83,yes,no,13.0,8.0,16.0,4.0,2540.0,135.0,2016,692,4.229603628,4.950035672,6182.09999860414,12706.200000415165,23.066666666666666,33
zte,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2500.0,160.0,2016,747,4.236278058,4.771955004,6223.499999310639,10633.500003903375,24.9,33
zte,Android,12.75,yes,no,13.0,8.0,64.0,4.0,2200.0,135.0,2016,773,4.436988193,5.524895015,7606.800001918013,22577.40000910934,25.766666666666666,33
zte,Android,12.83,yes,no,8.0,2.0,16.0,4.0,3080.0,170.1,2016,752,3.943715452,4.775672166,4644.899999253863,10673.100000248638,25.066666666666666,33
zte,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2300.0,164.4,2016,596,3.740760076,4.691439621,3791.7000000344087,9810.89999862385,19.866666666666667,33
zte,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,160.0,2015,786,4.342635907,5.127529046,6921.899999522649,15174.000006558887,26.2,33
zte,Android,12.83,yes,no,8.0,8.0,32.0,4.0,3000.0,169.8,2015,1081,4.708809221,5.67174126,9982.800002519887,26148.59998837074,36.03333333333333,33
zte,Android,12.7,yes,no,13.0,13.0,32.0,4.0,2500.0,131.0,2015,834,4.72986263,5.631068402,10195.200000556564,25106.399990776026,27.8,33
zte,Android,12.75,yes,no,13.0,8.0,32.0,4.0,2800.0,140.0,2015,751,4.730568595,5.700443573,10202.399996098351,26909.999989486634,25.033333333333335,33
zte,Android,12.83,yes,no,8.0,2.0,16.0,4.0,3000.0,170.1,2015,609,3.847591145,4.872675061,4219.19999886606,11760.299999987592,20.3,33
zte,Android,12.83,yes,no,8.0,8.0,32.0,4.0,3000.0,149.5,2015,887,4.745627539,5.527721281,10357.200003279637,22641.30000377973,29.566666666666666,33
zte,Android,12.75,yes,no,13.0,8.0,16.0,4.0,2200.0,140.0,2015,860,4.797772052,5.671362583,10911.599997931135,26138.699989542165,28.666666666666668,33
zte,Android,12.83,yes,no,8.0,8.0,128.0,4.0,3000.0,168.0,2015,594,4.893726876,5.704648766,12010.500001795168,27023.400000428082,19.8,33
zte,Android,12.88,yes,no,8.0,1.0,16.0,4.0,3400.0,194.8,2015,644,4.415582293,5.197280822,7445.699998495286,16270.199993975712,21.466666666666665,33
zte,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2200.0,149.5,2015,738,4.131640347,4.621732274,5605.200000191713,9150.299997373228,24.6,33
zte,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,122.0,2015,784,4.19328451,4.602667056,5961.59999954093,8977.500002065066,26.133333333333333,33
zte,Android,12.83,yes,no,8.0,8.0,32.0,4.0,3000.0,172.9,2015,818,4.284275979,5.66649589,6529.499997843981,26011.800003376742,27.266666666666666,33
zte,Android,10.16,yes,no,5.0,0.3,32.0,4.0,1500.0,131.0,2015,877,3.833196225,4.623402954,4158.900000490022,9165.599997716385,29.233333333333334,33
zte,Android,10.29,yes,no,5.0,2.0,16.0,4.0,1800.0,137.5,2015,741,4.032646448,4.878322207,5076.900001259658,11826.900004073816,24.7,33
zte,Android,12.7,yes,no,8.0,2.0,16.0,4.0,2480.0,145.0,2015,718,4.170070273,4.858183171,5824.800001454826,11591.100001106039,23.933333333333334,33
zte,Android,10.16,yes,no,5.0,2.0,16.0,4.0,1650.0,149.5,2015,953,3.837945802,4.613237557,4178.699999866991,9072.899999402545,31.766666666666666,33
zte,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2000.0,149.0,2015,1035,3.635478677,4.704200709,3412.7999986798573,9936.899995518006,34.5,33
zte,Android,10.29,yes,no,5.0,0.3,32.0,4.0,2100.0,133.5,2015,1045,3.575430762,3.910622025,3213.900001265129,4493.700002190598,34.833333333333336,33
zte,Android,10.29,no,no,8.0,2.0,32.0,4.0,1800.0,166.0,2015,828,4.175156205,4.59360355,5854.50000024288,8896.500003410689,27.6,33
zte,Android,10.29,yes,no,8.0,5.0,32.0,4.0,2200.0,154.0,2015,711,4.05386973,4.228146752,5185.80000178193,6173.1000030172245,23.7,33
zte,Android,12.75,yes,no,16.0,8.0,64.0,4.0,2900.0,192.0,2015,970,4.844659416,5.85636049,11435.400001848106,31450.500002417353,32.333333333333336,33
zte,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,139.3,2015,981,4.302306792,5.634539572,6648.300003053923,25193.70000216565,32.7,33
zte,Android,12.83,yes,no,16.0,8.0,16.0,4.0,2900.0,165.0,2015,875,4.473237515,5.306483929,7887.600002151219,18147.5999961086,29.166666666666668,33
zte,Android,12.7,yes,no,16.0,8.0,16.0,4.0,2900.0,147.0,2015,797,4.649091373,5.127529046,9404.099999567228,15174.000006558887,26.566666666666666,33
zte,Android,12.83,yes,no,16.0,8.0,16.0,4.0,3100.0,149.5,2015,552,4.765416535,5.707176708,10564.199998624663,27091.80000747148,18.4,33
zte,Android,12.7,no,no,13.0,5.0,32.0,4.0,2000.0,150.0,2015,983,4.34536265,4.607267984,6940.799997901866,9018.899999366533,32.766666666666666,33
zte,Android,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,149.5,2015,1041,3.950281718,4.39222446,4675.500002126247,7273.800002543449,34.7,33
zte,Android,10.29,no,no,5.0,2.0,16.0,4.0,1850.0,135.0,2015,853,3.840956557,4.625168872,4191.30000002395,9181.79999545702,28.433333333333334,33
zte,Android,10.16,no,no,2.0,0.3,16.0,4.0,1200.0,120.0,2015,734,3.183870216,4.242189689,2172.600000718293,6260.39999695693,24.466666666666665,33
zte,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2400.0,165.0,2015,628,4.580570069,5.347773975,8781.299998947487,18912.599995070825,20.933333333333334,33
zte,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2400.0,154.0,2015,793,4.381151252,5.385961876,7193.700002604643,19648.799992138844,26.433333333333334,33
zte,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2400.0,130.0,2014,721,4.500809171,5.797060288,8108.100002729604,29639.700012714067,24.033333333333335,33
zte,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2000.0,136.1,2014,913,3.864721732,4.401338946,4292.0999986688785,7340.400002156211,30.433333333333334,33
zte,Android,12.83,no,no,13.0,5.0,16.0,4.0,2500.0,120.0,2014,542,4.543188394,5.204116571,8459.100003111174,16381.79999755568,18.066666666666666,33
zte,Android,12.88,yes,no,8.0,1.6,16.0,4.0,3400.0,189.9,2014,573,3.896096855,5.299167006,4428.900000540828,18015.300008960552,19.1,33
zte,Android,12.7,yes,no,8.0,2.0,16.0,4.0,2300.0,135.55,2014,968,4.341985585,5.192679035,6917.399999054405,16195.500007692224,32.266666666666666,33
zte,Android,12.7,no,no,8.0,5.0,32.0,4.0,2300.0,135.55,2014,593,4.078384543,5.138500665,5314.500001895305,15341.399998555578,19.766666666666666,33
zte,Android,10.29,no,no,5.0,2.0,16.0,4.0,1850.0,135.0,2014,961,3.780318514,4.789988623,3944.699998300948,10827.000000209686,32.03333333333333,33
zte,Android,10.34,yes,no,13.0,5.0,16.0,4.0,2000.0,117.9,2014,741,3.929469919,5.357764825,4579.199999854077,19102.499996342704,24.7,33
zte,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,135.55,2014,856,4.329548428,5.517412735,6831.899999804082,22409.099999648683,28.533333333333335,33
zte,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3100.0,160.0,2014,918,4.500920165,5.473614308,8109.000003127706,21448.799991312662,30.6,33
zte,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2300.0,143.0,2014,996,4.055776969,5.188837266,5195.699999621534,16133.400001141996,33.2,33
zte,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,166.0,2014,882,3.900152833,4.856862321,4446.900000632978,11575.800003394988,29.4,33
zte,Android,10.16,no,no,3.15,5.0,512.0,0.25,1400.0,120.0,2014,1006,3.173878459,4.096176217,2151.000000134513,5409.899999723712,33.53333333333333,33
zte,Android,10.29,no,no,5.0,0.3,16.0,4.0,2000.0,145.0,2013,808,3.442019376,4.605770006,2812.499999486971,9005.399999459147,26.933333333333334,33
zte,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2300.0,130.0,2014,716,4.41255584,5.290839477,7423.200002162341,17865.9000055013,23.866666666666667,33
